tourney_id,tourney_name,tourney_location,surface,draw_size,tourney_level,tourney_date
1994-747,Beijing,Beijing,Carpet,32,A,19941017
2009-747,Beijing,Beijing,Hard,32,A,20091005
1993-747,Beijing,Beijing,Carpet,32,A,19931018
2016-M015,Beijing,Beijing,Hard,32,A,20161003
2008-747,Beijing,Beijing,Hard,28,A,20080922
2005-747,Beijing,Beijing,Hard,32,A,20050912
2015-747,Beijing,Beijing,Hard,32,A,20151005
2007-747,Beijing,Beijing,Hard,32,A,20070910
2006-747,Beijing,Beijing,Hard,32,A,20060911
2004-747,Beijing,Beijing,Hard,32,A,20040913
2019-M015,Beijing,Beijing,Hard,32,A,20190930
2008-96,Beijing Olympics,Beijing,Hard,64,A,20080811
2021-5053,Belgrade,Belgrade,Clay,32,A,20210419
2011-5053,Belgrade,Belgrade,Clay,28,A,20110425
2009-5053,Belgrade,Belgrade,Clay,28,A,20090504
2012-5053,Belgrade,Belgrade,Clay,28,A,20120430
2010-5053,Belgrade,Belgrade,Clay,28,A,20100503
2022-5053,Belgrade ,Belgrade ,Clay,32,A,20220418
2021-9512,Belgrade 2,Belgrade,Clay,32,A,20210524
1968-424,Berkeley,Berkeley,Hard,128,A,19680922
1971-424,Berkeley,Berkeley,Hard,64,A,19710927
1970-424,Berkeley,Berkeley,Hard,64,A,19700928
1969-424,Berkeley,Berkeley,Hard,64,A,19690929
1969-9240,Berlin,Berlin,Clay,64,A,19690519
1979-277,Berlin,Berlin,Clay,32,A,19790618
1970-9240,Berlin,Berlin,Clay,64,A,19700511
1977-277,Berlin,Berlin,Clay,32,A,19770613
1971-9240,Berlin,Berlin,Clay,32,A,19710524
1976-277,Berlin,Berlin,Hard,32,A,19760614
1990-348,Berlin,Berlin,Carpet,32,A,19901008
1978-277,Berlin,Berlin,Clay,32,A,19780619
1991-348,Berlin,Berlin,Carpet,32,A,19911007
1973-277,Berlin,Berlin,Hard,32,A,19730604
1968-9240,Berlin,Berlin,Clay,32,A,19680529
1995-436,Bermuda,Bermuda,Clay,32,A,19950417
1976-2014,Bermuda,Bermuda,Clay,32,A,19760913
1996-436,Bermuda,Bermuda,Clay,32,A,19960415
1975-2014,Bermuda,Bermuda,Clay,32,A,19750921
1969-9287,Binghamton,Binghamton,Hard,4,A,19690808
1968-9287,Binghamton NTL,Binghamton,Hard,4,A,19680809
1973-650,Birmingham,Birmingham,Hard,16,A,19730117
1979-712,Birmingham,Birmingham,Carpet,32,A,19790115
1994-436,Birmingham,Birmingham,Clay,32,A,19940411
1978-725,Birmingham,Birmingham,Grass,64,A,19780618
1980-712,Birmingham,Birmingham,Carpet,32,A,19800114
1974-650,Birmingham,Birmingham,Carpet,32,A,19740217
1975-650,Birmingham,Birmingham,Carpet,32,A,19750120
1976-650,Birmingham,Birmingham,Carpet,32,A,19760120
1991-430,Birmingham,Birmingham,Carpet,32,A,19911104
1978-1506,Birmingham WCT,Birmingham,Carpet,32,A,19780109
1977-1506,Birmingham WCT,Birmingham,Carpet,16,A,19770112
1968-9343,Bloemfontein,Bloemfontein,Hard,64,A,19680108
1975-718,Boca Raton,Boca Raton,Hard,32,A,19750217
1976-718,Boca Raton,Boca Raton,Hard,32,A,19760202
1984-718,Boca West,Boca Raton,Hard,32,A,19840326
1986-403,Boca West,Boca Raton,Hard,128,M,19860210
1998-359,Bogota,Bogota,Clay,32,A,19981102
2013-6718,Bogota,Bogota,Hard,28,A,20130715
1978-359,Bogota,Bogota,Clay,32,A,19781119
1980-359,Bogota,Bogota,Clay,32,A,19801110
2014-6718,Bogota,Bogota,Hard,28,A,20140714
1979-359,Bogota,Bogota,Clay,32,A,19791112
1994-359,Bogota,Bogota,Clay,32,A,19940912
2015-6718,Bogota,Bogota,Hard,28,A,20150720
1997-359,Bogota,Bogota,Clay,32,A,19971027
1977-359,Bogota,Bogota,Clay,32,A,19771107
1995-359,Bogota,Bogota,Clay,32,A,19950911
1996-359,Bogota,Bogota,Clay,32,A,19960909
2001-359,Bogota,Bogota,Clay,32,A,20010128
2000-359,Bogota,Bogota,Clay,32,A,20000306
1968-9305,Bogota NTL,Bogota,Clay,4,A,19680327
1978-312,Bologna,Bologna,Carpet,32,A,19781128
1995-312,Bologna,Bologna,Clay,32,A,19950522
1992-312,Bologna,Bologna,Clay,32,A,19920518
1991-312,Bologna,Bologna,Clay,32,A,19910520
1980-312,Bologna,Bologna,Carpet,32,A,19801117
1990-312,Bologna,Bologna,Clay,32,A,19900521
1987-312,Bologna,Bologna,Clay,32,A,19870608
1993-312,Bologna,Bologna,Clay,32,A,19930517
1998-312,Bologna,Bologna,Clay,32,A,19980608
1985-312,Bologna,Bologna,Clay,32,A,19850610
1986-312,Bologna,Bologna,Clay,32,A,19860609
1988-312,Bologna,Bologna,Clay,32,A,19880606
1996-312,Bologna,Bologna,Clay,32,A,19960617
1981-312,Bologna,Bologna,Carpet,32,A,19811123
1979-312,Bologna,Bologna,Carpet,32,A,19791119
1989-312,Bologna,Bologna,Clay,32,A,19890612
1994-312,Bologna,Bologna,Clay,32,A,19940516
1997-312,Bologna,Bologna,Clay,32,A,19970609
1974-312,Bologna WCT,Bologna,Carpet,32,A,19740217
1971-312,Bologna WCT,Bologna,Carpet,64,A,19711114
1975-312,Bologna WCT,Bologna,Carpet,32,A,19750206
1993-348,Bolzano,Bolzano,Carpet,32,A,19931011
1992-348,Bolzano,Bolzano,Carpet,32,A,19921012
1977-1729,Bombay,Bombay,Clay,32,A,19771128
1979-1729,Bombay,Bombay,Clay,32,A,19791119
1974-1729,Bombay,Bombay,Clay,32,A,19741116
1980-323,Bordeaux,Bordeaux,Clay,32,A,19800922
1979-323,Bordeaux,Bordeaux,Clay,32,A,19791001
1993-323,Bordeaux,Bordeaux,Hard,32,A,19930913
1994-323,Bordeaux,Bordeaux,Hard,32,A,19940912
1988-323,Bordeaux,Bordeaux,Clay,32,A,19880725
1989-323,Bordeaux,Bordeaux,Clay,32,A,19890925
1984-323,Bordeaux,Bordeaux,Clay,32,A,19840917
1985-323,Bordeaux,Bordeaux,Clay,32,A,19850916
1991-323,Bordeaux,Bordeaux,Hard,32,A,19910909
1981-323,Bordeaux,Bordeaux,Clay,32,A,19810921
1986-323,Bordeaux,Bordeaux,Clay,32,A,19860707
1982-323,Bordeaux,Bordeaux,Clay,32,A,19820920
1992-323,Bordeaux,Bordeaux,Clay,32,A,19920914
1987-323,Bordeaux,Bordeaux,Clay,32,A,19870713
1995-323,Bordeaux,Bordeaux,Hard,32,A,19950911
1990-323,Bordeaux,Bordeaux,Clay,32,A,19900910
1983-323,Bordeaux,Bordeaux,Clay,32,A,19830919
1975-417,Boston,Boston,Clay,64,A,19750826
1982-417,Boston,Boston,Clay,64,A,19820712
1970-417,Boston,Boston,Hard,32,A,19700809
1988-417,Boston,Boston,Clay,56,A,19880704
1976-417,Boston,Boston,Clay,64,A,19760823
1983-417,Boston,Boston,Clay,56,A,19830711
1971-9205,Boston,Boston,Carpet,6,A,19710424
1998-80,Boston,Boston,Hard,32,A,19980824
1979-417,Boston,Boston,Clay,64,A,19790820
1980-417,Boston,Boston,Clay,64,A,19800714
1973-417,Boston,Boston,Clay,32,A,19730716
1986-417,Boston,Boston,Clay,56,A,19860721
1989-417,Boston,Boston,Clay,56,A,19890710
1969-3943,Boston,Boston,Carpet,8,A,19690709
1978-417,Boston,Boston,Clay,64,A,19780821
1997-80,Boston,Boston,Hard,32,A,19970818
1987-417,Boston,Boston,Clay,56,A,19870706
1985-417,Boston,Boston,Clay,56,A,19850708
1984-417,Boston,Boston,Clay,64,A,19840716
1981-417,Boston,Boston,Clay,64,A,19810713
1969-417,Boston,Boston,Grass,128,A,19690816
1974-417,Boston,Boston,Clay,64,A,19740826
1977-417,Boston,Boston,Clay,64,A,19770823
1999-80,Boston,Boston,Hard,32,A,19990823
1968-417,Boston 1,Boston,Grass,16,A,19680612
1968-3943,Boston 2,Boston,Grass,128,A,19680817
1971-417,Boston WCT,Boston,Hard,32,A,19710808
1972-417,Boston WCT,Boston,Hard,32,A,19720706
1970-347,Bournemouth,Bournemouth,Clay,32,A,19700426
1996-620,Bournemouth,Bournemouth,Clay,32,A,19960909
1998-620,Bournemouth,Bournemouth,Clay,32,A,19980914
1999-620,Bournemouth,Bournemouth,Clay,32,A,19990913
1982-347,Bournemouth,Bournemouth,Clay,32,A,19820419
1975-347,Bournemouth,Bournemouth,Clay,64,A,19750512
1978-347,Bournemouth,Bournemouth,Clay,32,A,19780924
1980-347,Bournemouth,Bournemouth,Clay,32,A,19800908
1974-347,Bournemouth,Bournemouth,Clay,64,A,19740526
1973-347,Bournemouth,Bournemouth,Clay,64,A,19730506
1997-620,Bournemouth,Bournemouth,Clay,32,A,19970908
1981-347,Bournemouth,Bournemouth,Clay,32,A,19810420
1969-3938,Bournemouth,Bournemouth,Clay,8,A,19690428
1968-347,Bournemouth,Bournemouth,Clay,32,A,19680422
1972-347,Bournemouth,Bournemouth,Clay,32,A,19720513
1976-347,Bournemouth,Bournemouth,Clay,64,A,19760510
1971-347,Bournemouth,Bournemouth,Clay,32,A,19710522
1983-347,Bournemouth,Bournemouth,Clay,32,A,19830418
1991-463,Brasilia,Brasilia,Carpet,48,A,19910909
1972-706,Bretton Woods,Bretton Woods,Hard,32,A,19720709
1974-706,Bretton Woods,Bretton Woods,Clay,32,A,19740805
1973-706,Bretton Woods,Bretton Woods,Clay,32,A,19730723
2000-620,Brighton,Brighton,Hard,32,A,20001120
2015-339,Brisbane,Brisbane,Hard,28,A,20150104
1981-326,Brisbane,Brisbane,Grass,32,A,19811005
1992-326,Brisbane,Brisbane,Hard,32,A,19920928
1971-9341,Brisbane,Brisbane,Grass,64,A,19711206
2017-M020,Brisbane,Brisbane,Hard,32,A,20170102
1984-326,Brisbane,Brisbane,Carpet,32,A,19841001
2019-M020,Brisbane,Brisbane,Hard,32,A,20181231
1976-326,Brisbane,Brisbane,Grass,32,A,19761011
1985-326,Brisbane,Brisbane,Carpet,32,A,19851007
1983-326,Brisbane,Brisbane,Carpet,32,A,19831003
2010-339,Brisbane,Brisbane,Hard,32,A,20100103
1991-326,Brisbane,Brisbane,Hard,32,A,19910923
2009-339,Brisbane,Brisbane,Hard,32,A,20090104
2014-339,Brisbane,Brisbane,Hard,28,A,20131229
2016-M020,Brisbane,Brisbane,Hard,32,A,20160104
2011-339,Brisbane,Brisbane,Hard,32,A,20110102
1977-326,Brisbane,Brisbane,Grass,32,A,19771010
1970-9341,Brisbane,Brisbane,Grass,64,A,19701109
1978-326,Brisbane,Brisbane,Grass,32,A,19781009
1972-326,Brisbane,Brisbane,Hard,64,A,19721203
1988-326,Brisbane,Brisbane,Hard,32,A,19881004
2013-339,Brisbane,Brisbane,Hard,28,A,20121230
1980-326,Brisbane,Brisbane,Grass,32,A,19801006
2012-339,Brisbane,Brisbane,Hard,32,A,20120101
1968-9341,Brisbane,Brisbane,Grass,64,A,19681209
1987-326,Brisbane,Brisbane,Hard,32,A,19871005
1969-9341,Brisbane,Brisbane,Grass,64,A,19691201
1979-326,Brisbane,Brisbane,Grass,32,A,19791009
1990-326,Brisbane,Brisbane,Hard,32,A,19900924
2018-M020,Brisbane,Brisbane,Hard,32,A,20180101
1989-326,Brisbane,Brisbane,Hard,32,A,19891002
1970-313,Bristol,Bristol,Grass,32,A,19700608
1982-313,Bristol,Bristol,Grass,32,A,19820614
1985-313,Bristol,Bristol,Grass,48,A,19850617
1972-313,Bristol,Bristol,Grass,32,A,19720617
1984-313,Bristol,Bristol,Grass,64,A,19840618
1989-313,Bristol,Bristol,Grass,32,A,19890619
1986-313,Bristol,Bristol,Grass,48,A,19860616
1971-313,Bristol,Bristol,Grass,32,A,19710607
1988-313,Bristol,Bristol,Grass,48,A,19880613
1983-313,Bristol,Bristol,Grass,32,A,19830613
1969-3942,Bristol,Bristol,Grass,8,A,19690609
1981-313,Bristol,Bristol,Grass,32,A,19810613
1987-313,Bristol,Bristol,Grass,48,A,19870615
1987-406,Brussels,Brussels,Carpet,32,A,19870323
1992-406,Brussels,Brussels,Carpet,32,A,19920210
1981-273,Brussels,Brussels,Clay,32,A,19810608
1982-406,Brussels,Brussels,Hard,32,A,19820308
1970-406,Brussels,Brussels,Clay,32,A,19700512
1978-406,Brussels,Brussels,Clay,32,A,19780612
1980-406,Brussels,Brussels,Clay,32,A,19800609
1971-406,Brussels,Brussels,Clay,32,A,19710522
1969-406,Brussels,Brussels,Clay,32,A,19690512
1983-406,Brussels,Brussels,Carpet,32,A,19830307
1988-406,Brussels,Brussels,Carpet,32,A,19881121
1972-406,Brussels,Brussels,Clay,32,A,19720514
1979-406,Brussels,Brussels,Clay,32,A,19790611
1986-406,Brussels,Brussels,Carpet,32,A,19860317
1977-406,Brussels,Brussels,Clay,64,A,19770606
1981-406,Brussels,Brussels,Carpet,32,A,19810309
1990-406,Brussels,Brussels,Carpet,32,A,19900212
1991-406,Brussels,Brussels,Carpet,32,A,19910211
1985-406,Brussels,Brussels,Carpet,32,A,19850311
1984-406,Brussels,Brussels,Carpet,32,A,19840305
1973-406,Brussels WCT,Brussels,Carpet,32,A,19730409
2000-773,Bucharest,Bucharest,Clay,32,A,20000911
2007-773,Bucharest,Bucharest,Clay,32,A,20070910
1995-773,Bucharest,Bucharest,Clay,32,A,19950911
1993-773,Bucharest,Bucharest,Clay,32,A,19930913
2004-773,Bucharest,Bucharest,Clay,32,A,20040913
2001-773,Bucharest,Bucharest,Clay,32,A,20010910
1996-773,Bucharest,Bucharest,Clay,32,A,19960909
2016-0773,Bucharest,Bucharest,Clay,32,A,20160418
2012-773,Bucharest,Bucharest,Clay,28,A,20120423
1994-773,Bucharest,Bucharest,Clay,32,A,19940912
2006-773,Bucharest,Bucharest,Clay,32,A,20060911
2005-773,Bucharest,Bucharest,Clay,32,A,20050912
1997-773,Bucharest,Bucharest,Clay,32,A,19970922
2003-773,Bucharest,Bucharest,Clay,32,A,20030908
2008-773,Bucharest,Bucharest,Clay,32,A,20080908
1999-773,Bucharest,Bucharest,Clay,32,A,19990927
2011-773,Bucharest,Bucharest,Clay,28,A,20110919
2013-773,Bucharest,Bucharest,Clay,28,A,20130422
1998-773,Bucharest,Bucharest,Clay,32,A,19980914
2009-773,Bucharest,Bucharest,Clay,32,A,20090921
2002-773,Bucharest,Bucharest,Clay,32,A,20020909
2014-773,Bucharest,Bucharest,Clay,28,A,20140421
2015-773,Bucharest,Bucharest,Clay,28,A,20150420
2010-773,Bucharest,Bucharest,Clay,28,A,20100920
2019-7648,Budapest,Budapest,Clay,32,A,20190422
2018-7648,Budapest,Budapest,Clay,32,A,20180423
2017-7648,Budapest,Budapest,Clay,32,A,20170424
1976-303,Buenos Aires,Buenos Aires,Clay,32,A,19761122
1975-303,Buenos Aires,Buenos Aires,Clay,32,A,19751110
1968-303,Buenos Aires,Buenos Aires,Clay,16,A,19681111
1974-303,Buenos Aires,Buenos Aires,Clay,32,A,19741124
2017-0506,Buenos Aires,Buenos Aires,Clay,32,A,20170213
2016-0506,Buenos Aires,Buenos Aires,Clay,32,A,20160208
2002-506,Buenos Aires,Buenos Aires,Clay,32,A,20020218
1985-303,Buenos Aires,Buenos Aires,Clay,32,A,19850225
1971-303,Buenos Aires,Buenos Aires,Clay,32,A,19711201
1987-303,Buenos Aires,Buenos Aires,Clay,32,A,19871116
2008-506,Buenos Aires,Buenos Aires,Clay,32,A,20080218
1986-303,Buenos Aires,Buenos Aires,Clay,32,A,19861110
2009-506,Buenos Aires,Buenos Aires,Clay,32,A,20090216
1982-303,Buenos Aires,Buenos Aires,Clay,32,A,19820201
2011-506,Buenos Aires,Buenos Aires,Clay,32,A,20110214
1981-303,Buenos Aires,Buenos Aires,Clay,32,A,19811116
2019-0506,Buenos Aires,Buenos Aires,Clay,32,A,20190211
1995-506,Buenos Aires,Buenos Aires,Clay,32,A,19951106
2010-506,Buenos Aires,Buenos Aires,Clay,32,A,20100215
2005-506,Buenos Aires,Buenos Aires,Clay,32,A,20050207
2021-0506,Buenos Aires,Buenos Aires,Clay,32,A,20210301
1969-303,Buenos Aires,Buenos Aires,Clay,32,A,19691111
2004-506,Buenos Aires,Buenos Aires,Clay,32,A,20040216
1993-506,Buenos Aires,Buenos Aires,Clay,32,A,19931108
2003-506,Buenos Aires,Buenos Aires,Clay,32,A,20030217
1970-303,Buenos Aires,Buenos Aires,Clay,32,A,19701108
1988-303,Buenos Aires,Buenos Aires,Clay,32,A,19881107
1994-506,Buenos Aires,Buenos Aires,Clay,32,A,19941107
2007-506,Buenos Aires,Buenos Aires,Clay,32,A,20070219
2006-506,Buenos Aires,Buenos Aires,Clay,32,A,20060213
2022-0506,Buenos Aires,Buenos Aires,Clay,32,A,20220207
2020-0506,Buenos Aires,Buenos Aires,Clay,32,A,20200210
2001-506,Buenos Aires,Buenos Aires,Clay,32,A,20010219
2018-0506,Buenos Aires,Buenos Aires,Clay,32,A,20180212
2015-506,Buenos Aires,Buenos Aires,Clay,28,A,20150223
2014-506,Buenos Aires,Buenos Aires,Clay,32,A,20140210
2012-506,Buenos Aires,Buenos Aires,Clay,32,A,20120220
1973-303,Buenos Aires,Buenos Aires,Clay,32,A,19731125
1979-303,Buenos Aires,Buenos Aires,Clay,32,A,19791119
1977-303,Buenos Aires,Buenos Aires,Clay,32,A,19771121
1978-303,Buenos Aires,Buenos Aires,Clay,32,A,19781126
1972-303,Buenos Aires,Buenos Aires,Clay,32,A,19721201
2013-506,Buenos Aires,Buenos Aires,Clay,32,A,20130218
1977-722,Buenos Aires,Buenos Aires,Clay,16,A,19770414
1980-303,Buenos Aires,Buenos Aires,Clay,32,A,19801117
1968-9304,Buenos Aires NTL,Buenos Aires,Clay,4,A,19680323
1969-9831,Buffalo,Buffalo,Hard,8,A,19690208
1968-9315,Buffalo WCT,Buffalo,Carpet,8,A,19680510
1991-215,Buzios,Buzios,Hard,32,A,19911028
1992-215,Buzios,Buzios,Hard,32,A,19921102
2021-9481,Cagliari,Cagliari,Clay,32,A,20210405
1978-206,Cairo,Cairo,Clay,16,A,19780312
1981-206,Cairo,Cairo,Clay,32,A,19810309
1975-206,Cairo,Cairo,Clay,32,A,19750303
1979-206,Cairo,Cairo,Clay,32,A,19790409
1980-206,Cairo,Cairo,Clay,32,A,19800303
1982-206,Cairo,Cairo,Clay,32,A,19820222
1977-206,Cairo,Cairo,Clay,16,A,19770321
1978-680,Calcutta,Calcutta,Clay,32,A,19781204
1975-680,Calcutta,Calcutta,Clay,32,A,19751117
1974-2038,Calgary,Calgary,,32,A,19740317
1973-2038,Calgary,Calgary,,32,A,19730212
1970-9205,Cambridge,Cambridge,Clay,5,A,19700309
1993-421,Canada Masters,Montreal / Toronto,Hard,56,M,19930726
2014-421,Canada Masters,Montreal / Toronto,Hard,56,M,20140804
1992-421,Canada Masters,Montreal / Toronto,Hard,56,M,19920720
2003-421,Canada Masters,Montreal / Toronto,Hard,64,M,20030804
2004-421,Canada Masters,Montreal / Toronto,Hard,64,M,20040726
1999-421,Canada Masters,Montreal / Toronto,Hard,56,M,19990802
2016-0421,Canada Masters,Montreal / Toronto,Hard,64,M,20160725
2000-421,Canada Masters,Montreal / Toronto,Hard,64,M,20000731
1991-421,Canada Masters,Montreal / Toronto,Hard,56,M,19910722
2005-421,Canada Masters,Montreal / Toronto,Hard,64,M,20050808
2009-421,Canada Masters,Montreal / Toronto,Hard,56,M,20090810
2012-421,Canada Masters,Montreal / Toronto,Hard,48,M,20120806
1995-421,Canada Masters,Montreal / Toronto,Hard,56,M,19950724
2002-421,Canada Masters,Montreal / Toronto,Hard,64,M,20020729
2010-421,Canada Masters,Montreal / Toronto,Hard,56,M,20100809
2015-421,Canada Masters,Montreal / Toronto,Hard,56,M,20150810
1996-421,Canada Masters,Montreal / Toronto,Hard,56,M,19960819
2001-421,Canada Masters,Montreal / Toronto,Hard,64,M,20010730
1997-421,Canada Masters,Montreal / Toronto,Hard,56,M,19970728
1994-421,Canada Masters,Montreal / Toronto,Hard,56,M,19940725
2006-421,Canada Masters,Montreal / Toronto,Hard,64,M,20060807
1998-421,Canada Masters,Montreal / Toronto,Hard,56,M,19980803
1990-421,Canada Masters,Montreal / Toronto,Hard,56,M,19900723
2007-421,Canada Masters,Montreal / Toronto,Hard,56,M,20070805
2008-421,Canada Masters,Montreal / Toronto,Hard,56,M,20080721
2013-421,Canada Masters,Montreal / Toronto,Hard,56,M,20130805
2011-421,Canada Masters,Montreal / Toronto,Hard,56,M,20110808
2017-0421,Canada Masters,Montreal / Toronto,Hard,64,M,20170807
2022-0421,Canada Masters,Montreal / Toronto,Hard,64,M,20220808
2021-0421,Canada Masters,Montreal / Toronto,Hard,64,M,20210809
2019-0421,Canada Masters,Montreal / Toronto,Hard,64,M,20190805
2018-0421,Canada Masters,Montreal / Toronto,Hard,64,M,20180806
1968-9319,Cannes WCT,Cannes,Hard,8,A,19680801
1982-812,Cap D'Adge WCT,Cap D'Adge,Clay,32,A,19820726
1968-9325,Cape Town WCT,Cape Town,Hard,16,A,19681011
1972-344,Caracas,Caracas,Hard,32,A,19720317
1971-344,Caracas,Caracas,Clay,32,A,19710321
1969-3939,Caracas,Caracas,Clay,8,A,19690303
1983-344,Caracas,Caracas,Hard,32,A,19830131
1974-344,Caracas,Caracas,Hard,12,A,19740304
1968-344,Caracas,Caracas,Hard,64,A,19680311
1973-344,Caracas,Caracas,Hard,10,A,19730312
1970-344,Caracas,Caracas,Hard,32,A,19700309
1982-344,Caracas,Caracas,Hard,32,A,19820208
1975-344,Caracas WCT,Caracas,Hard,32,A,19750317
1976-344,Caracas WCT,Caracas,Clay,16,A,19760330
2007-360,Casablanca,Casablanca,Clay,32,A,20070423
2012-360,Casablanca,Casablanca,Clay,28,A,20120409
2008-360,Casablanca,Casablanca,Clay,32,A,20080518
2013-360,Casablanca,Casablanca,Clay,28,A,20130408
2015-360,Casablanca,Casablanca,Clay,28,A,20150406
1999-360,Casablanca,Casablanca,Clay,32,A,19990322
1995-360,Casablanca,Casablanca,Clay,32,A,19950320
2002-360,Casablanca,Casablanca,Clay,32,A,20020408
2010-360,Casablanca,Casablanca,Clay,28,A,20100405
1996-360,Casablanca,Casablanca,Clay,32,A,19960325
1990-360,Casablanca,Casablanca,Clay,32,A,19900305
2009-360,Casablanca,Casablanca,Clay,32,A,20090406
1998-360,Casablanca,Casablanca,Clay,32,A,19980323
1993-360,Casablanca,Casablanca,Clay,32,A,19930315
2014-360,Casablanca,Casablanca,Clay,28,A,20140407
2005-360,Casablanca,Casablanca,Clay,32,A,20050404
1992-360,Casablanca,Casablanca,Clay,32,A,19920316
2011-360,Casablanca,Casablanca,Clay,28,A,20110404
2004-360,Casablanca,Casablanca,Clay,32,A,20040517
1994-360,Casablanca,Casablanca,Clay,32,A,19940314
2000-360,Casablanca,Casablanca,Clay,32,A,20000410
2006-360,Casablanca,Casablanca,Clay,32,A,20060424
2003-360,Casablanca,Casablanca,Clay,32,A,20030407
1997-360,Casablanca,Casablanca,Clay,32,A,19970324
2001-360,Casablanca,Casablanca,Clay,32,A,20010409
1970-2063,Casablanca WCT,Casablanca,,16,A,19700607
1968-9338,Catania,Catania,Clay,32,A,19680408
1971-2065,Catania,Catania,Clay,64,A,19710425
1974-2031,Cedar Grove,Cedar Grove,,32,A,19740915
1970-9289,Champions Classic,New York,Carpet,9,A,19700716
1971-9289,Champions Classic,New York,Carpet,9,A,19710319
1989-436,Charleston,Charleston,Clay,32,A,19890508
1988-436,Charleston,Charleston,Clay,32,A,19880425
1973-6945,Charleston,Charleston,Carpet,16,A,19730312
1993-436,Charlotte,Charlotte,Clay,32,A,19930412
1991-436,Charlotte,Charlotte,Clay,32,A,19910506
1975-436,Charlotte,Charlotte,Clay,32,A,19750421
1970-436,Charlotte,Charlotte,Clay,32,A,19700415
1992-436,Charlotte,Charlotte,Clay,32,A,19920504
1971-436,Charlotte,Charlotte,Hard,32,A,19710418
1968-436,Charlotte,Charlotte,Clay,16,A,19680415
1969-436,Charlotte,Charlotte,Clay,32,A,19690407
1974-436,Charlotte,Charlotte,Clay,32,A,19740415
1972-436,Charlotte WCT,Charlotte,Clay,32,A,19720423
1977-436,Charlotte WCT,Charlotte,Carpet,16,A,19770419
1973-436,Charlotte WCT,Charlotte,Clay,32,A,19730416
1976-436,Charlotte WCT,Charlotte,Carpet,16,A,19760418
2018-7581,Chengdu,Chengdu,Hard,32,A,20180924
2017-7581,Chengdu,Chengdu,Hard,32,A,20170925
2019-7581,Chengdu,Chengdu,Hard,32,A,20190923
2016-7581,Chengdu,Chengdu,Hard,32,A,20160926
2005-891,Chennai,Chennai,Hard,32,A,20050103
2011-891,Chennai,Chennai,Hard,32,A,20110103
2008-891,Chennai,Chennai,Hard,32,A,20071231
2004-891,Chennai,Chennai,Hard,32,A,20040105
1998-891,Chennai,Chennai,Hard,32,A,19980406
2014-891,Chennai,Chennai,Hard,28,A,20131230
2000-891,Chennai,Chennai,Hard,32,A,20000103
2006-891,Chennai,Chennai,Hard,32,A,20060102
1999-891,Chennai,Chennai,Hard,32,A,19990405
2010-891,Chennai,Chennai,Hard,32,A,20100104
2001-891,Chennai,Chennai,Hard,32,A,20010101
2013-891,Chennai,Chennai,Hard,28,A,20121231
2002-891,Chennai,Chennai,Hard,32,A,20011231
1997-891,Chennai,Chennai,Hard,32,A,19970407
2015-891,Chennai,Chennai,Hard,28,A,20150105
2007-891,Chennai,Chennai,Hard,32,A,20070101
2016-0891,Chennai,Chennai,Hard,32,A,20160104
2017-0891,Chennai,Chennai,Hard,32,A,20170102
2009-891,Chennai,Chennai,Hard,32,A,20090105
2003-891,Chennai,Chennai,Hard,32,A,20021230
2012-891,Chennai,Chennai,Hard,28,A,20120102
1986-411,Chicago,Chicago,Carpet,32,A,19860324
