player_id;name_first;name_last;hand;dob;ioc;ioc_nation;height;wikidata_id
139128;Anatole;Vincent;U;19800317;FRA;France;;
139129;Johann;Boullier;U;19761227;FRA;France;;
139130;Sebastien;Rodrigues;U;19740426;FRA;France;;
139131;Christophe;Lyonnard;U;19720307;FRA;France;;
139132;Cedric;Pesret;U;19821119;FRA;France;;
139133;Johann;Brun;U;19731216;FRA;France;;
139134;Fabrice;Skiba;U;19740216;FRA;France;;
139135;Jason;Bailleul;U;19751109;FRA;France;;
139136;Deniz;Ladin;U;19830315;AUS;Australia;;
139137;Patrick;Mouratoglou;U;19700608;FRA;France;;
139138;Laurent;Tapin;U;19740204;FRA;France;;
139139;James;Monaghan;U;19790319;AUS;Australia;;
139140;Raphael;Scodellaro;U;19740517;FRA;France;;
139141;Xavier;Denis;U;19670731;FRA;France;;
139142;Nicolas;Huertebise;U;19790918;FRA;France;;
139143;James;Herbert;U;19811221;GBR;Great Britain;;
139144;Gianmaria;Noli;U;19820513;ITA;Italy;;
139145;Ben;Archer Clowes;R;19830114;GBR;Great Britain;;
139146;John;Delgado;U;19830321;GBR;Great Britain;;
139147;Christos;Erics;U;19840820;GBR;Great Britain;;
139148;Gavin;Bradford;U;19740125;GBR;Great Britain;;
139149;Prihatin;Prihatin;U;19770418;INA;Indonesia;;
139150;Conor;Delaney;U;19801203;GBR;Great Britain;;
139151;Ferza;Gauthama;U;19820623;INA;Indonesia;;
139152;Naharuddin;Naharuddin;U;19840520;INA;Indonesia;;
139153;Sudjiono;Timan;U;19590509;INA;Indonesia;;
139154;Al;Imron;R;19850615;INA;Indonesia;;
139155;Irwan;Radjab;U;19810506;INA;Indonesia;;
139156;Stefan;Dollhaubl;U;19830313;AUT;Austria;;
139157;Posla;Posla;R;19810721;INA;Indonesia;;
139158;Michael;Falk;U;19770127;AUS;Australia;;
139159;Sangram;Chaphekar;U;19800224;IND;India;;
139160;Amogha;Shivaram;U;19810521;IND;India;;
139161;Roshan;Rasekhi;U;19810103;USA;United States of America;;
139162;Anup;Minda;U;19770123;IND;India;;
139163;Siddarth;Sudhakar;U;19820617;IND;India;;
139164;Christ;Oliver;U;19830511;GER;Germany;;
139165;Aditya;Raj;U;19821102;IND;India;;
139166;Naraharvara;Prasad;U;19790430;IND;India;;
139167;Nathan;Chowgule;U;19730501;USA;United States of America;;
139168;Javed Rizak;Sunesra;U;19771117;IND;India;;
139169;Prashanth;Ananth;U;19830219;IND;India;;
139170;Jaldev;Punjabi;R;19820826;IND;India;;
139171;Guido;Primiceri;R;19820118;ITA;Italy;;
139172;Rohan;Kranti;U;19831016;IND;India;;
139173;Swaroop;Kanchi;U;19830629;IND;India;;
139174;Sameer;Bakre;U;19790303;IND;India;;
139175;Vinil;Dev;U;19791010;IND;India;;
139176;Kiran;Menon;U;19820420;IND;India;;
139177;Sujay;Reddy;R;19850324;IND;India;;
139178;Archan;Biswas;U;19801211;IND;India;;
139179;Kannan;Padmanabhan;U;19681023;IND;India;;
139180;Salman;Firdouse;U;19810412;IND;India;;
139181;Girish;Kakanti;U;19700921;IND;India;;
139182;Sadao;Sumen;U;19730426;JPN;Japan;;
139183;Tomokazu;Yoshida;U;19760718;JPN;Japan;;
139184;Makoto;Kondo;U;19770620;JPN;Japan;;
139185;Szu Lung;Li;U;19790106;TPE;Taiwan;;
139186;Chi Hui;Sung;U;19810809;TPE;Taiwan;;
139187;Masaaki;Suetsugu;U;19720914;JPN;Japan;;
139188;Yohei;Tsuji;U;19810111;JPN;Japan;;
139189;Hidetoshi;Takashima;U;19740722;JPN;Japan;;
139190;Hidekazu;Fujishima;U;19681007;JPN;Japan;;
139191;Kiyoshi;Suzuki;U;19750515;JPN;Japan;;
139192;Shingo;Maeda;U;19681009;JPN;Japan;;
139193;Takaaki;Imamura;U;19821229;JPN;Japan;;
139194;Matthew;Barr;U;19810806;AUS;Australia;;
139195;Chia Wei;Shih;U;19810324;TPE;Taiwan;;
139196;Kengo;Nakano;U;19810630;JPN;Japan;;
139197;Shinji;Inou;U;19700304;JPN;Japan;;
139198;Makoto;Betsugi;U;19731205;JPN;Japan;;
139199;Shingo;Yamato;U;19730523;JPN;Japan;;
139200;Takayuki;Hashimoto;U;19700812;JPN;Japan;;
139201;Mutsuo;Inoue;R;19660428;JPN;Japan;;
139202;Atsushi;Okuta;U;19780530;JPN;Japan;;
139203;Hitoshi;Shinozaki;L;19790529;JPN;Japan;;
139204;Shigehiro;Takeuchi;U;19730726;JPN;Japan;;
139205;Tetsuya;Ono;U;19720605;JPN;Japan;;
139206;Atsushi;Yamashita;U;19831110;JPN;Japan;;
139207;Shunsuke;Hashiba;U;19810623;JPN;Japan;;
139208;Tatsuya;Yamazaki;U;19740928;JPN;Japan;;
139209;Junichi;Ishizaki;U;19800118;JPN;Japan;;
139210;Yuma;Tsuji;U;19791105;JPN;Japan;;
139211;Takayuki;Ishihara;U;19780123;JPN;Japan;;
139212;Kiyoshi;Murai;U;19600214;JPN;Japan;;
139213;Terunobu;Morimoto;U;19700915;JPN;Japan;;
139214;Thomas;Oliver;U;19771009;AUS;Australia;;
139215;Shoichiro;Kaji;U;19820303;JPN;Japan;;
139216;Patrick;Aubone;U;19840112;USA;United States of America;;
139217;Val;Banada;L;19840415;USA;United States of America;;
139218;Borja;Becerra Gonzalez;U;19771216;ESP;Spain;;
139219;Danny;Demers;U;19770629;USA;United States of America;;
139220;Michael T;Edwards;R;19500930;USA;United States of America;;
139221;Brian;Barry;U;19660701;USA;United States of America;;
139222;Carl Henry;Barthold;U;19770127;HAI;Haiti;;
139223;Jordan;Dolberg;U;19840115;USA;United States of America;;
139224;Michael;Myles;U;19820107;USA;United States of America;;
139225;Paul;Campo;U;19740531;USA;United States of America;;
139226;Daniel;Friedman;U;19811211;USA;United States of America;;
139227;Pierre;Saneus;U;19641109;USA;United States of America;;
139228;Thomas;Dang;U;19790517;USA;United States of America;;
139229;Said;Day;U;19740219;USA;United States of America;;
139230;Josip;Rupina;U;19840205;CHI;Chile;;
139231;Dusan;Kurta;U;19751020;USA;United States of America;;
139232;Robert;Dixon;U;19770407;CAN;Canada;;
139233;Mikk;Vaard;U;19820601;EST;Estonia;;
139234;Chris;Lai;U;19730916;USA;United States of America;;
139235;Alvin;Trotter;U;19720616;USA;United States of America;;
139236;Alex;Ningas;U;19810123;USA;United States of America;;
139237;Tusher;Garg;U;19851009;IND;India;;
139238;Tasos;Taiganides;U;19650318;GRE;Greece;;
139239;Adam;Mirsky;U;19760923;USA;United States of America;;
139240;Bjorn;Kerr;U;19770430;USA;United States of America;;
139241;Justin;Cole;U;19810202;USA;United States of America;;
139242;Ariel;Burman;U;19850613;USA;United States of America;;
139243;Mikhail;Kouznetsov;U;19821015;RUS;Russia;;
139244;Todd;Gordon;U;;USA;United States of America;;
139245;Juan Carlos;Parker;U;19710514;PER;Peru;;
139246;Rich;Davoli;U;;USA;United States of America;;
139247;Jonathan;Janda;U;19830820;USA;United States of America;;
139248;Patrick;Blouin;U;19830620;CAN;Canada;;
139249;Frederick;Schofield;U;19810916;USA;United States of America;;
139250;Matt;Shaine;U;19770429;USA;United States of America;;
139251;Chris;Gonyer;U;19830516;USA;United States of America;;
139252;David;Herman;U;19590419;USA;United States of America;;
139253;Ashok;Dabruru;U;19790608;BRA;Brazil;;
139254;Pasquale;Biscardi;U;19790920;ITA;Italy;;
139255;Cesar;Ravan;U;19790808;VEN;Venezuela;;
139256;Victor;Garcia Vives;U;19800411;ESP;Spain;;
139257;Sandro;Spotti;U;19800429;BRA;Brazil;;
139258;Geoff;Boyd;U;19820407;USA;United States of America;;
139259;Ali;Fehmi;U;19841128;LIB;Lebanon;;
139260;Sheetal;Acharekar;U;19700912;USA;United States of America;;
139261;Giuliano;Pecci;U;19840629;PAR;Paraguay;;
139262;Noel;Tristan;U;19781225;USA;United States of America;;
139263;Derrick;Boland;U;19820504;IRL;Ireland;;
139264;Robert;Borshay;U;19470619;USA;United States of America;;
139265;Brad;Prigmore;U;19820504;USA;United States of America;;
139266;Chris;Boschoff;U;19810325;RSA;South Africa;;
139267;Emmett;Braxton;U;19780419;USA;United States of America;;
